age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
16-18m,cat_soft_graspable_balls,longlist,6,Quercetti Play Eco+ Spiral Tower Evo,Quercetti,https://toytastic.co.uk/product/quercetti-play-eco-spiral-tower-evo/,200,true,,,,,,,,1 year +,,,good,,,Rank 6: same spiral job as #4 with recycled plastic story.,Near-duplicate of Spiral Tower; keep one Quercetti spiral only in Top 5.,Eco+ twin of spiral tower.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,7,Hape Stacking Jack,Hape,https://www.adventuretoys.co.uk/hape-stacking-jack/,200,true,,,,,,,,12 months +,,,good,,,Rank 7: strong Hape quality but stacking not soft-ball chase.,"Stacking character set, not a soft graspable chase ball.",Wrong category adjacency (stacker).,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,8,Goki Rainbow Wobble Stacker,Goki,https://toytastic.co.uk/product/goki-rainbow-wobble-stacker/,200,true,,,,,,,,1 year +,,,good,,,Rank 8: excellent toddler toy wrong category.,Peg and ring stacker; belongs in stacking category not soft balls.,Stacker not ball.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,9,Quercetti FlipCar Racetrack,Quercetti,https://toytastic.co.uk/product/quercetti-flipcar-racetrack/,200,true,,,,,,,,18 months +,,,good,,,Rank 9: ramp cars for other category.,Flip cars on ramps; soft-ball brief wants graspable balls.,Cars not soft balls.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,10,SES Creative My First Colourball,SES Creative,https://toytastic.co.uk/product/ses-creative-my-first-colourball/,200,true,,,,,,,,1–4 years,,,good,,,Rank 10: name collision only.,Colouring tool; wrong category despite ball shape.,Crayon tool not ball toy.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,11,Corolle Miss Floral Sweet Dreams Soft Doll,Corolle,https://www.adventuretoys.co.uk/corolle-miss-floral-sweet-dreams-soft-doll/,200,true,,,,,,,,Birth +,,,good,,,Rank 11: soft but not a ball.,"Soft doll for care play, not roll-and-chase balls.",Doll care category.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,12,Goki Stacking Bear Wobble Tower,Goki,https://toytastic.co.uk/product/goki-stacking-bear-wobble-tower/,200,true,,,,,,,,1 year +,,,good,,,Rank 12: wobble stacker.,"Stacking tower, not soft ball.",Stacker.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,13,Hape Wooden Musical Instrument Stacking Set,Hape,https://www.adventuretoys.co.uk/hape-wooden-musical-instrument-stacking-set/,200,true,,,,,,,,18 months +,,,good,,,Rank 13: music nesting boxes.,"Instrument stacker set, not soft balls.",Music stacker.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,14,SES Creative My First Crayon Beads,SES Creative,https://toytastic.co.uk/product/ses-creative-my-first-crayon-beads/,200,true,,,,,,,,1–4 years,,,good,,,Rank 14: art tools.,Crayon beads for mark-making category.,Crayons.,,2026-07-24
16-18m,cat_soft_graspable_balls,longlist,15,Goki Dolphin Balancing Game,Goki,https://toytastic.co.uk/product/goki-dolphin-balancing-game/,200,true,,,,,,,,3 years +,,,good,,,Rank 15: balancing game 3+.,3+ balancing game fails band age overlap.,Age and category miss.,,2026-07-24
16-18m,cat_soft_graspable_balls,skip,,Goki Ball Track with Xylophone,Goki,https://toytastic.co.uk/product/goki-ball-track-with-xylophone/,200,true,,,,,,,,2 years +,,,reject,false,skip,,,,Out of stock and 2+ age mark fails 16-18m overlap.,2026-07-24
16-18m,cat_soft_graspable_balls,skip,,IKEA SANDBI Soft Toy Ball,IKEA,https://www.ikea.com/gb/en/p/sandbi-soft-toy-ball-multicolour-70564473/,200,true,,,,,,,,Baby soft ball,,,reject,false,skip,,,,Listing currently unavailable / unbuyable on IKEA GB check 2026-07-24.,2026-07-24
16-18m,cat_soft_graspable_balls,skip,,TOWO Wooden Zig Zag Car Ramp,Toys of Wood Oxford,https://www.amazon.co.uk/dp/B01MUHHSFN,200,false,,,,,4.3,2222,,18 months +,,,reject,false,skip,,,,Cars not soft balls; rating 4.3 below Top Pick bar; Amazon bot-wall unreliable as primary.,2026-07-24
16-18m,cat_soft_graspable_balls,skip,,Hard size 5 football,Generic,https://www.adventuretoys.co.uk/scrunch-ball/,200,true,,,,,,,,,,,reject,false,skip,,,,Hard sports balls fail soft graspable brief.,2026-07-24
16-18m,cat_soft_graspable_balls,skip,,Quercetti Migoga Junior Basic Set,Quercetti,https://toytastic.co.uk/product/quercetti-migoga-junior-basic-set/,200,true,,,,,,,,18 months +,,,reject,false,skip,,,,Out of stock on Toytastic at research time; Tower Sound used instead.,2026-07-24
