age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
34-36m,cat_visual_routine_cards,longlist,6,Routine Planners for Kids,Little Goose,https://haliburtons.com/products/routine-planners-for-kids,200,true,,,,,4.95,19,,Ages 2+ (Little Goose brand); stockist lists 3+,,,good,,,Strong parent reviews but stockist age copy conflicts with 34–35m if taken literally.,Haliburtons lists Ages 3+ while brand site says 2+; kept as backup not Top Pick to avoid FF age ambiguity. Also adult setup faff.,Flap-close morning/evening planners — prettier indie alternative.,Stockist age mark 3+ — verify before ingest.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,7,Out The Door Chart,Create Visual Aids,https://www.createvisualaids.co.uk/products/out-the-door-chart,429,false,,,,,,,,Ages 2+ parent-setup preschool tool,,,good,,,Best job-fit for door dawdling but Amazon SKU currently unavailable.,Brand URL bot-blocks smoke/availability checks and Amazon B0BWFPBX4K is currently unavailable — cannot be a buyable Top Pick primary today.,Door-side leave-the-house strip — ideal when only the threshold hurts.,Watch Amazon restock or buy direct when human-verified.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,8,Visual Timetable for Children at Home (Amazon duplicate channel),Create Visual Aids,https://www.amazon.co.uk/Create-Visual-Aids-communication-transition/dp/B093YJ5RL6,200,true,,,,,4.7,683,,Ages 2+ parent-setup preschool tool,,,strong,,,Duplicate product — listed for retailer failover only.,Duplicate of #1 — not a distinct pick.,Same SKU as pick 1 — backup retailer channel only.,Choose one retailer only.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,9,Mini Now and Next Board,Create Visual Aids,https://www.createvisualaids.co.uk/products/mini-now-and-next-board,429,false,,,,,,,,Ages 2+ parent-setup preschool tool,,,emerging,,,Travel-format Now/Next when Craftly board is too big.,Symbols not included and brand URL fails automated smoke — backup only until paired with a buyable symbol set.,Keyring-sized transition board for buggy or bag.,Board only — need symbols.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,10,Timeline Keyring,Create Visual Aids,https://www.createvisualaids.co.uk/products/timeline-keyring,429,false,,,,,,,,Ages 2+ parent-setup preschool tool,,,emerging,,,Portable strip alternative to mini Now/Next.,Requires separate symbol purchase and brand URL bot-blocks — niche backup behind Craftly Now/Next.,Fold-out portable strip for out-and-about schedules.,Symbols sold separately.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,11,Now and Next Board plus 35 symbols for home,Create Visual Aids,https://www.createvisualaids.co.uk/products/now-and-next-board-plus-symbols-for-home,429,false,,,,,,,,Ages 2+ parent-setup preschool tool,,,good,,,,Overlaps #1 symbol set; brand/Amazon availability blocks automated buyable primary.,Two-step board plus full home symbol set from same brand as #1.,Do not buy alongside full timetable without reason.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,12,Time Timer MOD Home Edition,Time Timer,https://timetimer-europe.com/products/time-timer-mod-home-edition,200,true,,,,,4.5,3117,,Not suitable for children under 36 months (Amazon UK listing),,,strong,,,,Under-36 choking mark fails 34–36m Top Pick age gate; hold phone timer for teeth jobs now.,Strong timer brand — revisit at 36m+.,Revisit once firmly 36m+.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,13,Desktop Visual Timer - Black Silicone Case,Sensory Direct,https://www.sensorydirect.com/desktop-visual-timer-black-silicone-case,200,true,,,,,,,,Ages 3+,,,emerging,,,,Ages 3+ excludes 34–35m in band; category brief is cards-first anyway.,Visual countdown for timed teeth jobs.,Phone timer is enough for now.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,14,Now Next Later Board,Autism Supplies and Developments,https://www.amazon.co.uk/dp/B00JNQ96KC,200,true,,,,,4.5,1128,,Not suitable for children under 36 months,,,strong,,,,Under-36 safety exclusion hard-fails 34–36m despite strong Amazon volume.,High-review Now/Next/Later — wrong age mark for this band.,Revisit after 36 months.,2026-07-22
34-36m,cat_visual_routine_cards,longlist,15,Visual Morning Routine,Autism Supplies and Developments,https://www.amazon.co.uk/Supplies-Developments-Plastic-Morning-Routine/dp/B084WCV94X,200,true,,,,,4.5,768,,Not suitable for children under 36 months,,,strong,,,,Same under-36 exclusion as other ASD boards — backup for 36m+ only.,PCS morning strip with strong reviews.,Clinical look; age gate blocks Top Pick.,2026-07-22
34-36m,cat_visual_routine_cards,skip,,Time Timer MOD Home Edition (as Top Pick),Time Timer,https://www.amazon.co.uk/dp/B08K9GFDMP,200,true,,,,,4.5,3117,,Not suitable for children under 36 months,,,reject,false,skip,,,,Excellent ratings but under-36 choking exclusion fails FF age gate for 34–36m Top Picks. Phone timer enough for teeth jobs now.,2026-07-22
34-36m,cat_visual_routine_cards,skip,,Now Next Later Board (ASD),Autism Supplies and Developments,https://www.amazon.co.uk/dp/B00JNQ96KC,200,true,,,,,4.5,1128,,Not suitable for children under 36 months,,,reject,false,skip,,,,Strong review volume but safety exclusion conflicts with 34–36m band — cannot be Top Pick despite Amazon availability.,2026-07-22
34-36m,cat_visual_routine_cards,skip,,Desktop Visual Timer - Black Silicone Case,Sensory Direct,https://www.sensorydirect.com/desktop-visual-timer-black-silicone-case,200,true,,,,,,,,Ages 3+,,,reject,false,skip,,,,Ages 3+ sets min at 36m and excludes 34–35m children. Category brief is cards-first; use phone timer for timed teeth jobs until 36m.,2026-07-22
34-36m,cat_visual_routine_cards,skip,,Melissa & Doug Daily Routines Chart,Melissa & Doug,https://www.johnlewis.com/melissa-doug-daily-routines-chart/p111976168,,false,,,,,4.8,,,Not suitable for children under 3 years,,,reject,false,skip,,,,Under-3 safety exclusion fails 34–36m gate despite strong JL rating.,2026-07-22
34-36m,cat_visual_routine_cards,skip,,Generic Etsy / Temu visual routine printables,Various,https://www.etsy.com/uk/search?q=visual+routine+cards+kids,403,false,,,,,,,,Often unverified,,,reject,false,skip,,,,Printables and unverified marketplace sets fail photos-first doctrine and FF evidence bar.,2026-07-22
34-36m,cat_visual_routine_cards,skip,,ChildChart task organizer,Jackie's Kids,https://jackies-kids.uk/products/childchart,200,true,,,,,,46,,Ages 4-5+,,,reject,false,skip,,,,Ages 4-5+ sits above 34–36m band; also sold out at research.,2026-07-22
