age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
13-15m,cat_two_block_towers,longlist,10,Jaques Sensory Wooden Baby Blocks,Jaques of London,https://www.jaqueslondon.co.uk/products/wooden-baby-blocks-sensory-toy,429,false,,,,,,,,From 10 months,,,emerging,,,Sound blocks before tall towers,Missed Top 5: retailer 429 in smoke; sensory shake less central than stack-crash now.,Sensory sound blocks,,2026-07-24
13-15m,cat_two_block_towers,longlist,11,Bigjigs London Stacking Blocks,Bigjigs,https://www.bigjigstoys.co.uk/products/london-stacking-blocks-38015,429,false,,,,,,,,12 months+,,,good,,,Guided stacking,,Dowel stacker,,2026-07-24
13-15m,cat_two_block_towers,longlist,12,John Lewis Wooden Farm Pull Along Stacking Train,John Lewis,https://www.johnlewis.com/john-lewis-wooden-farm-pull-along-stacking-train-fsc-certified-wood/p110988286,200,true,,,,,,,,12 months+,,,good,,,Stacking plus pull,,Pull stack hybrid,,2026-07-24
13-15m,cat_two_block_towers,longlist,13,Melissa & Doug 100 Wood Blocks,Melissa & Doug,https://www.amazon.co.uk/dp/B00005BVRW,200,false,,,,,,,,2 years+,,,weak,,,Often 2y+ mark,,Classic US set,,2026-07-24
13-15m,cat_two_block_towers,longlist,14,PlanToys Unit Blocks,PlanToys,https://www.scandiborn.co.uk/products/plantoys-unit-blocks,429,false,,,,,,,,12 months+,,,emerging,,,Premium unit system,,Unit sizing,,2026-07-24
13-15m,cat_two_block_towers,longlist,15,Guidecraft Unit Blocks,Guidecraft,https://www.amazon.co.uk/dp/B000067Q9T,200,false,,,,,,,,18 months+,,,weak,,,Too school-led for this band,,Classroom unit blocks,,2026-07-24
13-15m,cat_two_block_towers,skip,,GREJSIMOJS as Top Pick,IKEA,https://www.ikea.com/gb/en/p/grejsimojs-20-piece-toy-building-blocks-mix-and-match-5-figurines-60602036/,200,true,,,,,,,,,,,reject,false,skip,,,,18 months+ recommendation sits above 13–15m band for a Top Pick.,2026-07-24
13-15m,cat_two_block_towers,skip,,Melissa & Doug as Top Pick,Melissa & Doug,https://www.amazon.co.uk/dp/B00005BVRW,200,false,,,,,,,,,,,reject,false,skip,,,,Common 2 years+ mark and Amazon smoke bot-wall; keep off Top 5.,2026-07-24
13-15m,cat_two_block_towers,skip,,LEGO Duplo large starter,LEGO,https://www.argos.co.uk/product/8818492,403,false,,,,,,,,,,,reject,false,skip,,,,"Usually 18m+ and stud construction, not open two block crash play.",2026-07-24
13-15m,cat_two_block_towers,skip,,Tiny micro wooden sets,Various,https://www.amazon.co.uk/dp/B07DWR1Y8H,200,false,,,,,,,,,,,reject,false,skip,,,,Pieces too small for 13–15m mouthing risk and frustration.,2026-07-24
13-15m,cat_two_block_towers,skip,,Guidecraft classroom unit blocks,Guidecraft,https://www.amazon.co.uk/dp/B000067Q9T,200,false,,,,,,,,,,,reject,false,skip,,,,18 months+ classroom set; wrong ownership depth for a first birthday home.,2026-07-24
